source,destination,amount,timestamp,channel,is_suspicious
ACC_N_213,ACC_N_113,2324.5,2026-03-08T01:18:44.628514,ACH,False
ACC_N_328,ACC_N_113,1260.49,2026-03-19T19:18:44.628514,ACH,False
ACC_N_126,ACC_N_114,1336.41,2026-04-01T20:18:44.628514,ACH,False
ACC_N_133,ACC_N_115,1917.73,2026-03-21T22:18:44.628514,ACH,False
ACC_N_201,ACC_N_115,2787.33,2026-03-15T21:18:44.628514,ACH,False
ACC_N_328,ACC_N_115,4936.6,2026-03-14T23:18:44.628514,ACH,False
ACC_N_407,ACC_N_115,3093.5,2026-03-16T16:18:44.628514,ACH,False
ACC_N_34,ACC_N_116,1924.8,2026-03-21T07:18:44.628514,ACH,False
ACC_N_111,ACC_N_116,506.56,2026-03-15T06:18:44.628514,ACH,False
ACC_N_287,ACC_N_116,4610.81,2026-03-25T00:18:44.628514,ACH,False
ACC_N_303,ACC_N_116,3413.32,2026-03-29T22:18:44.628514,ACH,False
ACC_N_494,ACC_N_116,3589.37,2026-03-11T15:18:44.628514,ACH,False
ACC_N_170,ACC_N_117,2316.74,2026-03-27T21:18:44.628514,ACH,False
ACC_N_404,ACC_N_117,1301.68,2026-03-21T10:18:44.628514,ACH,False
ACC_N_57,ACC_N_118,556.7,2026-04-01T06:18:44.628514,ACH,False
ACC_N_144,ACC_N_118,4997.88,2026-03-11T01:18:44.628514,ACH,False
ACC_N_485,ACC_N_118,3731.26,2026-03-24T22:18:44.628514,ACH,False
ACC_N_111,ACC_N_119,2585.15,2026-03-15T11:18:44.628514,ACH,False
ACC_N_233,ACC_N_119,4359.71,2026-03-14T21:18:44.628514,ACH,False
ACC_N_371,ACC_N_119,3497.6,2026-03-08T22:18:44.628514,ACH,False
ACC_N_4,ACC_N_120,1206.44,2026-03-23T13:18:44.628514,ACH,False
ACC_N_147,ACC_N_120,3228.86,2026-03-18T19:18:44.628514,ACH,False
ACC_N_225,ACC_N_120,2038.75,2026-03-31T17:18:44.628514,ACH,False
ACC_N_287,ACC_N_120,2226.05,2026-03-28T14:18:44.628514,ACH,False
ACC_N_301,ACC_N_120,3197.58,2026-04-02T23:18:44.628514,ACH,False
ACC_N_338,ACC_N_120,3294.93,2026-03-24T08:18:44.628514,ACH,False
ACC_N_446,ACC_N_120,1648.15,2026-03-13T08:18:44.628514,ACH,False
ACC_N_195,ACC_N_121,3085.86,2026-03-27T10:18:44.628514,ACH,False
ACC_N_269,ACC_N_121,4085.64,2026-03-26T08:18:44.628514,ACH,False
ACC_N_238,ACC_N_122,4210.16,2026-03-31T07:18:44.628514,ACH,False
ACC_N_458,ACC_N_122,3337.87,2026-03-31T18:18:44.628514,ACH,False
ACC_N_477,ACC_N_122,3907.58,2026-03-22T11:18:44.628514,ACH,False
ACC_N_26,ACC_N_123,4704.32,2026-03-28T06:18:44.628514,ACH,False
ACC_N_55,ACC_N_123,1275.25,2026-03-15T00:18:44.628514,ACH,False
ACC_N_96,ACC_N_123,4744.81,2026-03-18T00:18:44.628514,ACH,False
ACC_N_284,ACC_N_123,3050.35,2026-03-30T00:18:44.628514,ACH,False
ACC_N_328,ACC_N_123,902.02,2026-03-19T13:18:44.628514,ACH,False
ACC_LAYER_3,ACC_N_123,449000.0,2026-03-09T20:48:44.628514,Crypto,True
ACC_N_37,ACC_N_124,1617.74,2026-03-14T08:18:44.628514,ACH,False
ACC_N_138,ACC_N_124,1165.04,2026-04-02T09:18:44.628514,ACH,False
ACC_N_165,ACC_N_124,4373.55,2026-03-13T11:18:44.628514,ACH,False
ACC_N_257,ACC_N_124,345.4,2026-03-11T00:18:44.628514,ACH,False
ACC_N_472,ACC_N_124,2509.55,2026-03-16T04:18:44.628514,ACH,False
ACC_N_220,ACC_N_125,3847.31,2026-03-23T05:18:44.628514,ACH,False
ACC_N_261,ACC_N_125,1362.78,2026-03-20T08:18:44.628514,ACH,False
ACC_N_389,ACC_N_125,1579.02,2026-03-31T20:18:44.628514,ACH,False
ACC_N_147,ACC_N_126,1366.62,2026-03-28T05:18:44.628514,ACH,False
ACC_N_369,ACC_N_126,4191.62,2026-03-13T19:18:44.628514,ACH,False
ACC_N_224,ACC_N_127,1646.01,2026-03-19T12:18:44.628514,ACH,False
ACC_N_381,ACC_N_127,2472.9,2026-03-22T12:18:44.628514,ACH,False
ACC_N_106,ACC_N_128,3130.49,2026-03-11T14:18:44.628514,ACH,False
ACC_N_191,ACC_N_128,3205.37,2026-04-01T03:18:44.628514,ACH,False
ACC_N_307,ACC_N_128,1782.19,2026-03-27T12:18:44.628514,ACH,False
ACC_N_357,ACC_N_128,4722.15,2026-03-07T11:18:44.628514,ACH,False
ACC_N_30,ACC_N_129,1458.55,2026-03-30T14:18:44.628514,ACH,False
ACC_N_60,ACC_N_129,2350.35,2026-03-10T08:18:44.628514,ACH,False
ACC_N_197,ACC_N_129,3656.11,2026-03-19T05:18:44.628514,ACH,False
ACC_N_24,ACC_N_130,155.04,2026-03-15T23:18:44.628514,ACH,False
ACC_N_97,ACC_N_130,488.89,2026-03-08T03:18:44.628514,ACH,False
ACC_N_204,ACC_N_130,3169.78,2026-03-20T06:18:44.628514,ACH,False
ACC_N_243,ACC_N_130,2255.5,2026-03-05T04:18:44.628514,ACH,False
ACC_N_68,ACC_N_131,2810.07,2026-03-20T08:18:44.628514,ACH,False
ACC_N_137,ACC_N_131,659.34,2026-03-21T19:18:44.628514,ACH,False
ACC_N_265,ACC_N_131,1314.46,2026-03-22T04:18:44.628514,ACH,False
ACC_N_294,ACC_N_131,4001.31,2026-03-11T02:18:44.628514,ACH,False
ACC_N_335,ACC_N_131,3364.32,2026-03-28T23:18:44.628514,ACH,False
ACC_N_38,ACC_N_132,2851.66,2026-03-21T23:18:44.628514,ACH,False
ACC_N_375,ACC_N_132,855.2,2026-03-21T19:18:44.628514,ACH,False
ACC_N_398,ACC_N_132,879.81,2026-03-19T00:18:44.628514,ACH,False
ACC_N_323,ACC_N_133,3146.3,2026-04-01T11:18:44.628514,ACH,False
ACC_N_362,ACC_N_133,2203.82,2026-03-29T12:18:44.628514,ACH,False
ACC_N_75,ACC_N_134,1545.15,2026-03-10T11:18:44.628514,ACH,False
ACC_N_130,ACC_N_134,2804.8,2026-03-26T23:18:44.628514,ACH,False
ACC_N_257,ACC_N_134,4250.26,2026-03-19T04:18:44.628514,ACH,False
ACC_N_390,ACC_N_134,4755.46,2026-04-02T17:18:44.628514,ACH,False
ACC_N_11,ACC_N_135,193.5,2026-03-20T10:18:44.628514,ACH,False
ACC_N_226,ACC_N_135,4290.72,2026-03-18T20:18:44.628514,ACH,False
ACC_N_322,ACC_N_135,282.84,2026-03-26T17:18:44.628514,ACH,False
ACC_N_427,ACC_N_135,3139.56,2026-04-01T06:18:44.628514,ACH,False
ACC_N_438,ACC_N_135,2928.77,2026-03-07T05:18:44.628514,ACH,False
ACC_N_109,ACC_N_136,1309.07,2026-03-14T23:18:44.628514,ACH,False
ACC_N_394,ACC_N_136,3539.48,2026-03-19T02:18:44.628514,ACH,False
ACC_N_402,ACC_N_136,4780.17,2026-03-06T22:18:44.628514,ACH,False
ACC_N_488,ACC_N_136,4739.27,2026-03-22T09:18:44.628514,ACH,False
ACC_N_340,ACC_N_137,4879.43,2026-03-08T20:18:44.628514,ACH,False
ACC_N_455,ACC_N_137,3399.71,2026-04-01T21:18:44.628514,ACH,False
ACC_N_151,ACC_N_138,1528.32,2026-03-31T00:18:44.628514,ACH,False
ACC_N_248,ACC_N_138,4938.41,2026-03-08T18:18:44.628514,ACH,False
ACC_N_278,ACC_N_138,4623.45,2026-03-09T01:18:44.628514,ACH,False
ACC_N_316,ACC_N_138,2987.15,2026-03-21T19:18:44.628514,ACH,False
ACC_N_157,ACC_N_139,4451.31,2026-03-27T06:18:44.628514,ACH,False
ACC_N_468,ACC_N_139,996.91,2026-03-13T17:18:44.628514,ACH,False
ACC_N_18,ACC_N_140,3278.53,2026-03-10T13:18:44.628514,ACH,False
ACC_N_495,ACC_N_140,4056.0,2026-03-24T09:18:44.628514,ACH,False
ACC_N_83,ACC_N_141,4387.67,2026-03-23T15:18:44.628514,ACH,False
ACC_N_432,ACC_N_141,3343.29,2026-03-22T21:18:44.628514,ACH,False
ACC_N_32,ACC_N_142,3950.19,2026-03-24T07:18:44.628514,ACH,False
ACC_N_271,ACC_N_142,4109.85,2026-03-07T14:18:44.628514,ACH,False
ACC_N_376,ACC_N_142,1119.07,2026-03-14T15:18:44.628514,ACH,False
ACC_N_478,ACC_N_142,3237.06,2026-03-31T02:18:44.628514,ACH,False
ACC_N_81,ACC_N_143,2788.04,2026-03-08T10:18:44.628514,ACH,False
ACC_N_110,ACC_N_144,2760.13,2026-03-07T17:18:44.628514,ACH,False
ACC_N_337,ACC_N_144,4069.35,2026-03-22T17:18:44.628514,ACH,False
ACC_N_500,ACC_N_144,1037.93,2026-03-28T08:18:44.628514,ACH,False
ACC_N_57,ACC_N_145,2072.88,2026-03-19T16:18:44.628514,ACH,False
ACC_N_377,ACC_N_145,3941.75,2026-03-25T17:18:44.628514,ACH,False
ACC_N_16,ACC_N_146,3031.67,2026-03-13T10:18:44.628514,ACH,False
ACC_N_213,ACC_N_146,4322.22,2026-03-31T06:18:44.628514,ACH,False
ACC_N_43,ACC_N_147,4221.46,2026-03-12T01:18:44.628514,ACH,False
ACC_N_126,ACC_N_147,4020.49,2026-03-14T05:18:44.628514,ACH,False
ACC_N_151,ACC_N_147,4138.05,2026-03-19T12:18:44.628514,ACH,False
ACC_N_200,ACC_N_147,4730.55,2026-03-27T15:18:44.628514,ACH,False
ACC_N_410,ACC_N_147,1141.11,2026-03-19T02:18:44.628514,ACH,False
ACC_N_386,ACC_N_149,2888.36,2026-03-08T21:18:44.628514,ACH,False
ACC_N_437,ACC_N_149,1571.74,2026-03-15T09:18:44.628514,ACH,False
ACC_N_458,ACC_N_149,3508.76,2026-03-31T04:18:44.628514,ACH,False
ACC_N_490,ACC_N_149,2419.05,2026-03-15T06:18:44.628514,ACH,False
ACC_N_267,ACC_N_150,3083.47,2026-03-23T20:18:44.628514,ACH,False
ACC_N_374,ACC_N_150,3424.14,2026-03-26T21:18:44.628514,ACH,False
ACC_N_429,ACC_N_150,4165.88,2026-03-14T04:18:44.628514,ACH,False
ACC_N_170,ACC_N_151,3280.54,2026-03-18T01:18:44.628514,ACH,False
ACC_N_332,ACC_N_151,861.16,2026-03-24T18:18:44.628514,ACH,False
ACC_N_345,ACC_N_151,1590.82,2026-04-01T13:18:44.628514,ACH,False
ACC_N_28,ACC_N_152,1392.97,2026-03-25T18:18:44.628514,ACH,False
ACC_N_255,ACC_N_152,69.46,2026-03-06T00:18:44.628514,ACH,False
ACC_N_394,ACC_N_152,2403.35,2026-03-28T16:18:44.628514,ACH,False
ACC_N_463,ACC_N_152,1772.24,2026-04-01T02:18:44.628514,ACH,False
ACC_N_321,ACC_N_153,298.92,2026-03-29T13:18:44.628514,ACH,False
ACC_N_488,ACC_N_153,2122.65,2026-03-19T10:18:44.628514,ACH,False
ACC_N_69,ACC_N_154,807.03,2026-03-14T08:18:44.628514,ACH,False
ACC_N_295,ACC_N_154,3540.88,2026-03-28T03:18:44.628514,ACH,False
ACC_N_306,ACC_N_154,3146.31,2026-03-11T08:18:44.628514,ACH,False
ACC_N_108,ACC_N_155,1018.61,2026-03-10T10:18:44.628514,ACH,False
ACC_N_318,ACC_N_156,2043.77,2026-03-18T10:18:44.628514,ACH,False
ACC_N_433,ACC_N_156,700.37,2026-03-21T22:18:44.628514,ACH,False
ACC_N_477,ACC_N_156,1939.02,2026-03-12T16:18:44.628514,ACH,False
ACC_N_73,ACC_N_157,1835.05,2026-03-28T02:18:44.628514,ACH,False
ACC_N_205,ACC_N_157,1542.09,2026-03-19T20:18:44.628514,ACH,False
ACC_N_404,ACC_N_158,3457.78,2026-03-22T12:18:44.628514,ACH,False
ACC_N_438,ACC_N_158,3636.54,2026-03-23T19:18:44.628514,ACH,False
ACC_N_122,ACC_N_159,627.2,2026-03-06T07:18:44.628514,ACH,False
ACC_N_169,ACC_N_159,2370.69,2026-03-08T03:18:44.628514,ACH,False
ACC_N_177,ACC_N_159,3901.15,2026-03-17T01:18:44.628514,ACH,False
ACC_N_18,ACC_N_160,4829.4,2026-03-23T09:18:44.628514,ACH,False
ACC_N_82,ACC_N_160,2757.87,2026-03-31T16:18:44.628514,ACH,False
ACC_N_11,ACC_N_161,1776.08,2026-03-17T23:18:44.628514,ACH,False
ACC_N_64,ACC_N_161,1171.34,2026-03-08T12:18:44.628514,ACH,False
ACC_N_98,ACC_N_161,625.99,2026-04-02T03:18:44.628514,ACH,False
ACC_N_202,ACC_N_161,825.96,2026-03-29T17:18:44.628514,ACH,False
ACC_N_72,ACC_N_162,1718.74,2026-04-02T01:18:44.628514,ACH,False
ACC_N_139,ACC_N_162,1861.89,2026-04-02T10:18:44.628514,ACH,False
ACC_N_458,ACC_N_162,2242.5,2026-03-30T07:18:44.628514,ACH,False
ACC_N_48,ACC_N_163,4763.72,2026-03-13T13:18:44.628514,ACH,False
ACC_N_130,ACC_N_163,1485.4,2026-04-02T01:18:44.628514,ACH,False
ACC_N_159,ACC_N_163,857.24,2026-03-15T21:18:44.628514,ACH,False
ACC_N_224,ACC_N_163,3466.75,2026-03-29T14:18:44.628514,ACH,False
ACC_N_409,ACC_N_163,1151.93,2026-03-27T03:18:44.628514,ACH,False
ACC_N_6,ACC_N_164,4316.78,2026-03-09T18:18:44.628514,ACH,False
ACC_N_103,ACC_N_165,3978.18,2026-03-29T19:18:44.628514,ACH,False
ACC_N_218,ACC_N_165,313.45,2026-03-09T17:18:44.628514,ACH,False
ACC_N_340,ACC_N_165,3294.71,2026-03-14T17:18:44.628514,ACH,False
ACC_N_425,ACC_N_165,1540.61,2026-03-10T15:18:44.628514,ACH,False
ACC_N_450,ACC_N_165,867.43,2026-03-17T20:18:44.628514,ACH,False
ACC_N_215,ACC_N_166,585.37,2026-03-06T11:18:44.628514,ACH,False
ACC_N_331,ACC_N_166,4147.19,2026-03-28T08:18:44.628514,ACH,False
ACC_N_402,ACC_N_167,541.57,2026-03-17T16:18:44.628514,ACH,False
ACC_N_140,ACC_N_168,2448.96,2026-03-13T03:18:44.628514,ACH,False
ACC_N_279,ACC_N_168,1797.25,2026-03-09T16:18:44.628514,ACH,False
ACC_N_320,ACC_N_168,1004.51,2026-03-07T07:18:44.628514,ACH,False
ACC_N_381,ACC_N_168,2228.06,2026-03-23T12:18:44.628514,ACH,False
ACC_N_221,ACC_N_169,646.35,2026-03-18T02:18:44.628514,ACH,False
ACC_N_321,ACC_N_169,4068.72,2026-03-17T04:18:44.628514,ACH,False
ACC_N_476,ACC_N_169,511.2,2026-03-08T16:18:44.628514,ACH,False
ACC_N_34,ACC_N_170,633.75,2026-03-05T09:18:44.628514,ACH,False
ACC_N_209,ACC_N_170,4343.45,2026-03-06T22:18:44.628514,ACH,False
ACC_N_223,ACC_N_170,1311.34,2026-03-06T15:18:44.628514,ACH,False
ACC_N_414,ACC_N_170,1125.68,2026-03-15T12:18:44.628514,ACH,False
ACC_N_441,ACC_N_170,4389.4,2026-03-30T23:18:44.628514,ACH,False
ACC_N_478,ACC_N_170,1919.08,2026-03-22T14:18:44.628514,ACH,False
ACC_N_66,ACC_N_171,542.55,2026-03-16T18:18:44.628514,ACH,False
ACC_N_140,ACC_N_171,3367.89,2026-03-10T05:18:44.628514,ACH,False
ACC_N_24,ACC_N_172,86.84,2026-03-22T23:18:44.628514,ACH,False
ACC_N_315,ACC_N_172,117.58,2026-03-17T09:18:44.628514,ACH,False
ACC_N_385,ACC_N_172,4675.6,2026-03-27T00:18:44.628514,ACH,False
ACC_N_422,ACC_N_172,111.76,2026-03-16T05:18:44.628514,ACH,False
ACC_N_444,ACC_N_172,2756.32,2026-03-09T06:18:44.628514,ACH,False
ACC_N_184,ACC_N_173,1571.42,2026-03-12T07:18:44.628514,ACH,False
ACC_N_461,ACC_N_173,4302.33,2026-03-05T07:18:44.628514,ACH,False
ACC_N_3,ACC_N_174,2429.5,2026-03-17T03:18:44.628514,ACH,False
ACC_N_32,ACC_N_174,4290.68,2026-03-18T05:18:44.628514,ACH,False
ACC_N_369,ACC_N_174,4217.08,2026-03-19T17:18:44.628514,ACH,False
ACC_N_123,ACC_N_175,3002.59,2026-03-25T04:18:44.628514,ACH,False
ACC_N_209,ACC_N_175,770.88,2026-03-22T23:18:44.628514,ACH,False
ACC_N_157,ACC_N_176,3279.59,2026-03-05T19:18:44.628514,ACH,False
ACC_N_254,ACC_N_176,847.67,2026-04-02T01:18:44.628514,ACH,False
ACC_N_412,ACC_N_176,3157.19,2026-03-05T20:18:44.628514,ACH,False
ACC_N_116,ACC_N_177,4724.25,2026-03-30T16:18:44.628514,ACH,False
ACC_N_128,ACC_N_177,999.64,2026-03-06T08:18:44.628514,ACH,False
ACC_N_219,ACC_N_177,2455.74,2026-03-16T19:18:44.628514,ACH,False
ACC_N_359,ACC_N_178,108.59,2026-03-18T16:18:44.628514,ACH,False
ACC_N_489,ACC_N_178,3701.23,2026-04-02T08:18:44.628514,ACH,False
ACC_N_102,ACC_N_179,2688.87,2026-03-25T05:18:44.628514,ACH,False
ACC_N_219,ACC_N_179,2463.18,2026-03-30T00:18:44.628514,ACH,False
ACC_N_333,ACC_N_179,4564.18,2026-03-04T22:18:44.628514,ACH,False
ACC_N_59,ACC_N_180,4799.21,2026-03-13T05:18:44.628514,ACH,False
ACC_N_119,ACC_N_180,3887.23,2026-03-10T21:18:44.628514,ACH,False
ACC_N_247,ACC_N_180,2577.66,2026-04-01T06:18:44.628514,ACH,False
ACC_N_296,ACC_N_180,1435.78,2026-03-23T15:18:44.628514,ACH,False
ACC_N_368,ACC_N_180,4219.18,2026-03-30T09:18:44.628514,ACH,False
ACC_N_194,ACC_N_181,1928.68,2026-03-07T05:18:44.628514,ACH,False
ACC_N_10,ACC_N_182,3409.58,2026-03-07T17:18:44.628514,ACH,False
ACC_N_181,ACC_N_183,2057.85,2026-03-06T16:18:44.628514,ACH,False
ACC_N_424,ACC_N_183,2394.01,2026-03-23T03:18:44.628514,ACH,False
ACC_N_497,ACC_N_183,3523.44,2026-03-16T20:18:44.628514,ACH,False
ACC_N_209,ACC_N_184,1018.55,2026-03-28T03:18:44.628514,ACH,False
ACC_N_161,ACC_N_185,526.26,2026-03-06T22:18:44.628514,ACH,False
ACC_N_105,ACC_N_186,1689.68,2026-03-16T18:18:44.628514,ACH,False
ACC_N_214,ACC_N_186,718.6,2026-03-20T16:18:44.628514,ACH,False
ACC_N_346,ACC_N_186,3469.43,2026-03-14T23:18:44.628514,ACH,False
ACC_N_466,ACC_N_186,3754.26,2026-03-28T06:18:44.628514,ACH,False
ACC_N_64,ACC_N_187,4617.43,2026-03-29T06:18:44.628514,ACH,False
ACC_N_229,ACC_N_187,1659.43,2026-03-19T01:18:44.628514,ACH,False
ACC_N_300,ACC_N_187,163.14,2026-03-21T15:18:44.628514,ACH,False
ACC_N_450,ACC_N_187,845.86,2026-03-15T08:18:44.628514,ACH,False
ACC_N_482,ACC_N_187,2000.28,2026-03-15T09:18:44.628514,ACH,False
ACC_N_288,ACC_N_188,3229.01,2026-03-22T22:18:44.628514,ACH,False
ACC_N_304,ACC_N_188,3910.68,2026-03-05T08:18:44.628514,ACH,False
ACC_N_338,ACC_N_188,2012.57,2026-03-21T23:18:44.628514,ACH,False
ACC_N_467,ACC_N_188,1363.94,2026-03-30T20:18:44.628514,ACH,False
ACC_N_490,ACC_N_188,1272.85,2026-03-30T08:18:44.628514,ACH,False
ACC_N_190,ACC_N_189,4874.37,2026-03-24T22:18:44.628514,ACH,False
ACC_N_210,ACC_N_189,1190.79,2026-03-05T10:18:44.628514,ACH,False
ACC_N_270,ACC_N_189,3388.99,2026-03-13T04:18:44.628514,ACH,False
ACC_N_276,ACC_N_190,381.26,2026-03-09T02:18:44.628514,ACH,False
ACC_N_340,ACC_N_190,2397.11,2026-03-16T23:18:44.628514,ACH,False
ACC_N_449,ACC_N_191,4768.07,2026-03-30T20:18:44.628514,ACH,False
ACC_N_464,ACC_N_192,3358.86,2026-03-22T01:18:44.628514,ACH,False
ACC_N_122,ACC_N_193,2715.88,2026-03-25T11:18:44.628514,ACH,False
ACC_N_131,ACC_N_193,1762.33,2026-03-22T21:18:44.628514,ACH,False
ACC_N_252,ACC_N_193,4578.1,2026-03-17T01:18:44.628514,ACH,False
ACC_N_12,ACC_N_194,4250.36,2026-03-11T10:18:44.628514,ACH,False
ACC_N_76,ACC_N_194,3503.3,2026-03-20T02:18:44.628514,ACH,False
ACC_N_100,ACC_N_194,2053.3,2026-03-06T14:18:44.628514,ACH,False
ACC_N_226,ACC_N_194,2895.25,2026-03-29T14:18:44.628514,ACH,False
ACC_N_226,ACC_N_195,284.62,2026-03-22T16:18:44.628514,ACH,False
ACC_N_82,ACC_N_196,4277.22,2026-03-30T10:18:44.628514,ACH,False
ACC_N_117,ACC_N_196,4331.6,2026-03-24T03:18:44.628514,ACH,False
ACC_N_274,ACC_N_196,112.47,2026-03-27T04:18:44.628514,ACH,False
ACC_N_312,ACC_N_196,4432.29,2026-03-07T11:18:44.628514,ACH,False
ACC_N_386,ACC_N_196,3565.33,2026-03-07T17:18:44.628514,ACH,False
ACC_N_154,ACC_N_197,3027.87,2026-03-30T13:18:44.628514,ACH,False
ACC_N_157,ACC_N_197,2795.97,2026-03-05T11:18:44.628514,ACH,False
ACC_N_121,ACC_N_198,1279.47,2026-03-27T21:18:44.628514,ACH,False
ACC_N_150,ACC_N_198,1080.01,2026-03-28T00:18:44.628514,ACH,False
ACC_N_498,ACC_N_198,2317.59,2026-03-25T19:18:44.628514,ACH,False
ACC_N_123,ACC_N_199,3026.32,2026-03-31T10:18:44.628514,ACH,False
ACC_N_242,ACC_N_199,444.06,2026-03-19T20:18:44.628514,ACH,False
ACC_N_254,ACC_N_199,1900.25,2026-03-31T14:18:44.628514,ACH,False
ACC_N_356,ACC_N_199,957.86,2026-03-12T20:18:44.628514,ACH,False
ACC_N_144,ACC_N_200,3729.8,2026-03-30T01:18:44.628514,ACH,False
ACC_N_348,ACC_N_200,2845.35,2026-03-13T14:18:44.628514,ACH,False
ACC_N_443,ACC_N_200,2997.18,2026-03-13T15:18:44.628514,ACH,False
ACC_N_353,ACC_N_201,449.98,2026-03-12T16:18:44.628514,ACH,False
ACC_N_382,ACC_N_201,2379.98,2026-03-31T01:18:44.628514,ACH,False
ACC_N_384,ACC_N_202,3973.46,2026-03-13T01:18:44.628514,ACH,False
ACC_N_424,ACC_N_202,2498.2,2026-03-10T08:18:44.628514,ACH,False
ACC_N_470,ACC_N_202,2778.55,2026-03-26T09:18:44.628514,ACH,False
ACC_N_396,ACC_N_203,3383.6,2026-03-17T15:18:44.628514,ACH,False
ACC_N_42,ACC_N_204,3145.07,2026-03-14T20:18:44.628514,ACH,False
ACC_N_1,ACC_N_204,2170.55,2026-03-23T03:18:44.628514,ACH,False
ACC_N_89,ACC_N_206,860.13,2026-03-09T10:18:44.628514,ACH,False
ACC_N_422,ACC_N_206,4479.45,2026-03-27T11:18:44.628514,ACH,False
ACC_N_427,ACC_N_206,4868.86,2026-03-11T09:18:44.628514,ACH,False
ACC_N_80,ACC_N_207,1242.97,2026-03-05T22:18:44.628514,ACH,False
ACC_N_251,ACC_N_208,2067.1,2026-03-25T17:18:44.628514,ACH,False
ACC_N_308,ACC_N_209,1781.01,2026-03-07T05:18:44.628514,ACH,False
ACC_N_195,ACC_N_210,3983.53,2026-04-02T21:18:44.628514,ACH,False
ACC_N_269,ACC_N_210,2741.66,2026-04-01T06:18:44.628514,ACH,False
ACC_N_295,ACC_N_210,1704.93,2026-03-21T02:18:44.628514,ACH,False
ACC_N_456,ACC_N_210,874.15,2026-03-15T00:18:44.628514,ACH,False
ACC_N_30,ACC_N_211,2786.17,2026-03-05T12:18:44.628514,ACH,False
ACC_N_113,ACC_N_211,2270.09,2026-03-09T09:18:44.628514,ACH,False
ACC_N_302,ACC_N_211,1543.84,2026-03-04T21:18:44.628514,ACH,False
ACC_N_433,ACC_N_211,4074.82,2026-03-24T03:18:44.628514,ACH,False
ACC_N_236,ACC_N_212,963.29,2026-03-08T10:18:44.628514,ACH,False
ACC_N_347,ACC_N_212,1529.82,2026-03-19T08:18:44.628514,ACH,False
ACC_N_24,ACC_N_213,4614.78,2026-03-30T03:18:44.628514,ACH,False
ACC_N_124,ACC_N_213,3227.62,2026-03-30T00:18:44.628514,ACH,False
ACC_N_453,ACC_N_213,1383.87,2026-03-05T13:18:44.628514,ACH,False
ACC_N_237,ACC_N_214,4680.17,2026-03-08T07:18:44.628514,ACH,False
ACC_N_376,ACC_N_214,3692.24,2026-03-14T02:18:44.628514,ACH,False
ACC_N_27,ACC_N_215,651.61,2026-03-07T08:18:44.628514,ACH,False
ACC_N_34,ACC_N_215,2786.56,2026-03-22T09:18:44.628514,ACH,False
ACC_N_140,ACC_N_215,2104.43,2026-03-29T07:18:44.628514,ACH,False
ACC_N_201,ACC_N_215,3051.69,2026-03-08T12:18:44.628514,ACH,False
ACC_N_237,ACC_N_215,731.71,2026-03-30T20:18:44.628514,ACH,False
ACC_N_364,ACC_N_215,2498.56,2026-03-12T20:18:44.628514,ACH,False
ACC_N_473,ACC_N_215,710.02,2026-03-11T09:18:44.628514,ACH,False
ACC_N_52,ACC_N_216,4672.75,2026-04-01T01:18:44.628514,ACH,False
ACC_N_61,ACC_N_216,2190.17,2026-03-18T07:18:44.628514,ACH,False
ACC_N_93,ACC_N_216,2314.49,2026-03-10T04:18:44.628514,ACH,False
ACC_N_106,ACC_N_216,2665.28,2026-03-15T10:18:44.628514,ACH,False
ACC_N_209,ACC_N_216,953.35,2026-03-24T21:18:44.628514,ACH,False
ACC_N_305,ACC_N_216,3075.31,2026-03-15T09:18:44.628514,ACH,False
ACC_N_392,ACC_N_216,324.0,2026-03-11T01:18:44.628514,ACH,False
ACC_N_418,ACC_N_216,1037.89,2026-03-26T20:18:44.628514,ACH,False
ACC_N_423,ACC_N_216,1197.68,2026-03-25T13:18:44.628514,ACH,False
ACC_N_442,ACC_N_216,3817.43,2026-03-18T22:18:44.628514,ACH,False
ACC_N_76,ACC_N_219,3766.83,2026-03-16T16:18:44.628514,ACH,False
ACC_N_330,ACC_N_219,3709.38,2026-04-01T06:18:44.628514,ACH,False
ACC_N_224,ACC_N_220,4235.5,2026-03-28T19:18:44.628514,ACH,False
ACC_N_87,ACC_N_221,3644.7,2026-03-28T03:18:44.628514,ACH,False
ACC_N_277,ACC_N_221,1487.14,2026-03-20T02:18:44.628514,ACH,False
ACC_N_41,ACC_N_222,3305.11,2026-03-28T08:18:44.628514,ACH,False
ACC_N_251,ACC_N_222,1162.31,2026-03-20T16:18:44.628514,ACH,False
ACC_N_32,ACC_N_223,1337.34,2026-03-16T20:18:44.628514,ACH,False
ACC_N_43,ACC_N_223,3027.71,2026-03-21T06:18:44.628514,ACH,False
ACC_N_119,ACC_N_223,1228.68,2026-03-23T22:18:44.628514,ACH,False
ACC_N_358,ACC_N_223,244.7,2026-03-09T14:18:44.628514,ACH,False
ACC_N_376,ACC_N_223,130.28,2026-03-24T04:18:44.628514,ACH,False
ACC_N_96,ACC_N_224,4231.72,2026-03-25T13:18:44.628514,ACH,False
ACC_N_109,ACC_N_224,4739.98,2026-03-09T16:18:44.628514,ACH,False
ACC_N_286,ACC_N_224,3703.69,2026-03-31T17:18:44.628514,ACH,False
ACC_N_335,ACC_N_224,748.83,2026-03-29T23:18:44.628514,ACH,False
ACC_N_382,ACC_N_224,4594.14,2026-03-27T07:18:44.628514,ACH,False
ACC_N_253,ACC_N_225,4627.43,2026-03-07T06:18:44.628514,ACH,False
